HydroID,NextDownID,DrainID,COMID,Shape_Leng,Tot_Drain_,LENGTH_GEO,Musk_kfac,Musk_k,Musk_x,order_,Aera_km2,Shape_Le_1
9004167,9003999,4267,9004167,14851.391,1835205569,14.6518252,52746.5707,18461.2997,0.3,2,277383.994,14851.391
9004173,9004167,4258,9004173,12562.6634,222135721,12.3998525,44639.4692,15623.8142,0.3,1,277383.994,12562.6634
9004182,9004089,4538,9004182,6940.9911,6823921471,6.84132028,24628.753,8620.06355,0.3,4,277383.994,6940.9911
9004197,9004096,4268,9004197,20759.8569,911330078,20.5050808,73818.2909,25836.4018,0.3,2,277383.994,20759.8569
9004211,9004066,4539,9004211,10295.2387,1.22E+11,10.1385186,36498.6669,12774.5334,0.3,5,277383.994,10295.2387
9004216,9004103,4269,9004216,9631.57034,129949739,9.50143591,34205.1693,11971.8092,0.3,1,277383.994,9631.57034
9004225,9004167,4270,9004225,4883.87143,1450855812,4.81949166,17350.17,6072.5595,0.3,2,277383.994,4883.87143
9004233,9004053,4271,9004233,14612.2037,150595863,14.4068952,51864.8227,18152.6879,0.3,1,277383.994,14612.2037
9004239,9004197,4272,9004239,11156.7485,219719294,11.0180884,39665.1184,13882.7914,0.3,1,277383.994,11156.7485
9004245,9003940,4273,9004245,21512.4214,191899540,21.1974632,76310.8676,26708.8037,0.3,1,277383.994,21512.4214
9004256,9003867,4541,9004256,82448.4843,691339438,81.4346806,293164.85,102607.698,0.3,1,277383.994,82448.4843
9004257,9004437,4533,9004257,17351.6617,149450538,17.1245778,61648.4802,21576.9681,0.3,1,277383.994,17351.6617
9004275,9004437,4543,9004275,4957.21918,95271540.9,4.89810801,17633.1888,6171.61609,0.3,1,277383.994,4957.21918
9004281,9004182,4547,9004281,6713.92568,1115073942,6.61434901,23811.6564,8334.07975,0.3,3,277383.994,6713.92568
9004282,9004281,4545,9004282,1686.81212,71980710.6,1.66949548,6010.18374,2103.56431,0.3,1,277383.994,1686.81212
9004284,9004107,4275,9004284,12761.9413,165297292,12.5819014,45294.8452,15853.1958,0.3,1,277383.994,12761.9413
9004286,9004182,4548,9004286,10643.1944,5680431281,10.5098096,37835.3147,13242.3602,0.3,4,277383.994,10643.1944
9004300,9004281,4551,9004300,3912.24831,1011536087,3.86761829,13923.4258,4873.19905,0.3,3,277383.994,3912.24831
9004302,9004303,4546,9004302,10273.6268,112137567,10.1551703,36558.6131,12795.5146,0.3,1,277383.994,10273.6268
9004303,9004300,4549,9004303,7933.45871,884279033,7.84966728,28258.8022,9890.58077,0.3,3,277383.994,7933.45871
9004309,9004211,4552,9004309,16262.9463,1426744436,16.0450343,57762.1236,20216.7433,0.3,3,277383.994,16262.9463
9004310,9004326,4544,9004310,6619.20047,89793660.9,6.53918878,23541.0796,8239.37786,0.3,1,277383.994,6619.20047
9004311,9004326,4550,9004311,3873.02443,129447543,3.83036361,13789.309,4826.25815,0.3,1,277383.994,3873.02443
9004317,9004309,4554,9004317,646.777511,72797336.8,0.63705432,2293.39556,802.688445,0.3,1,277383.994,646.777511
9004318,9004303,4555,9004318,2325.5211,721237606,2.29775266,8271.90957,2895.16835,0.3,3,277383.994,2325.5211
9004322,9004028,4277,9004322,38645.6292,716412052,38.1550395,137358.142,48075.3498,0.3,2,277383.994,38645.6292
9004326,9004318,4553,9004326,8632.33451,242267129,8.53913965,30740.9027,10759.316,0.3,2,277383.994,8632.33451
9004328,9004448,4274,9004328,4852.00759,91703540.4,4.7823627,17216.5057,6025.77701,0.3,1,277383.994,4852.00759
9004355,9004211,4558,9004355,10258.7612,1.21E+11,10.1063339,36382.8022,12733.9808,0.3,5,277383.994,10258.7612
9004378,9004300,4560,9004378,13497.2971,116703661,13.3348894,48005.6019,16801.9607,0.3,1,277383.994,13497.2971
9004382,9004322,4280,9004382,6045.07506,99257769.9,5.97182224,21498.5601,7524.49602,0.3,1,277383.994,6045.07506
9004400,9004070,4281,9004400,27254.6145,1.35E+10,26.8837508,96781.5028,33873.526,0.3,4,277383.994,27254.6145
9004401,9004400,4276,9004401,11131.4366,94424210.5,10.9988233,39595.7637,13858.5173,0.3,1,277383.994,11131.4366
9004411,9004455,4562,9004411,1116.64837,71081264.2,1.10072278,3962.602,1386.9107,0.3,1,277383.994,1116.64837
9004412,9004225,4282,9004412,18245.0835,165265386,18.0165074,64859.4265,22700.7993,0.3,1,277383.994,18245.0835
9004417,9004063,4283,9004417,41096.8077,593318415,40.5887548,146119.517,51141.8311,0.3,2,277383.994,41096.8077
9004418,9004448,4284,9004418,11510.6058,166511276,11.3685073,40926.6263,14324.3192,0.3,1,277383.994,11510.6058
9004429,9004452,4279,9004429,6392.45498,113675677,6.30571303,22700.5669,7945.19842,0.3,1,277383.994,6392.45498
9004437,9004449,4542,9004437,15430.9058,283650811,15.228598,54822.9528,19188.0335,0.3,2,277383.994,15430.9058
9004439,9004417,4288,9004439,1489.27562,74441774.3,1.46651927,5279.46937,1847.81428,0.3,1,277383.994,1489.27562
9004443,9004026,4286,9004443,36668.8777,4.08E+10,36.1732758,130223.793,45578.3275,0.3,4,277383.994,36668.8777
9004444,9004449,4559,9004444,13786.5556,99126519.7,13.6280521,49060.9875,17171.3456,0.3,1,277383.994,13786.5556
9004448,9004452,4278,9004448,22874.5486,413555918,22.6084225,81390.3211,28486.6124,0.3,2,277383.994,22874.5486
9004449,9004318,4565,9004449,24192.2724,476451587,23.9188336,86107.8008,30137.7303,0.3,2,277383.994,24192.2724
9004452,9004463,4285,9004452,5801.28184,556437132,5.73676165,20652.3419,7228.31968,0.3,2,277383.994,5801.28184
9004455,9004066,4564,9004455,60254.5558,1045925028,59.496367,214186.921,74965.4225,0.3,2,277383.994,60254.5558
9004456,9004400,4290,9004456,3845.69019,1.31E+10,3.79008222,13644.296,4775.5036,0.3,4,277383.994,3845.69019
9004463,9004456,4289,9004463,2432.82977,864211958,2.40534485,8659.24145,3030.73451,0.3,2,277383.994,2432.82977
9004464,9004286,4569,9004464,19230.9786,546127578,18.9880956,68357.1441,23925.0005,0.3,2,277383.994,19230.9786
9004469,9004107,4291,9004469,30180.8908,304836501,29.7830886,107219.119,37526.6916,0.3,2,277383.994,30180.8908
9004473,9004197,4292,9004473,36454.2932,552288556,36.0001917,129600.69,45360.2416,0.3,2,277383.994,36454.2932
9004493,9004456,4293,9004493,2985.70349,1.22E+10,2.94451219,10600.2439,3710.08536,0.3,4,277383.994,2985.70349
9004496,9004497,4566,9004496,3889.89337,79807833.6,3.83792218,13816.5199,4835.78195,0.3,1,277383.994,3889.89337
9004497,9004455,4571,9004497,17692.235,625702392,17.4960075,62985.6268,22044.9694,0.3,2,277383.994,17692.235
9004506,9004322,4294,9004506,13788.3178,173519193,13.6054795,48979.7261,17142.9041,0.3,1,277383.994,13788.3178
9004509,9004473,4295,9004509,2434.45578,88676962,2.40250263,8649.00946,3027.15331,0.3,1,277383.994,2434.45578
9004515,9004464,4573,9004515,9458.2295,109535237,9.34865465,33655.1568,11779.3049,0.3,1,277383.994,9458.2295
9004521,9004469,4297,9004521,3632.46051,112921752,3.58402106,12902.4758,4515.86654,0.3,1,277383.994,3632.46051
9004522,9004473,4296,9004522,11515.2288,149048336,11.37544,40951.5841,14333.0544,0.3,1,277383.994,11515.2288
9004528,9004651,4568,9004528,5303.0649,113658440,5.23231735,18836.3425,6592.71987,0.3,1,277383.994,5303.0649
9004533,9004469,4298,9004533,9880.47554,88437435.7,9.76225345,35144.1124,12300.4393,0.3,1,277383.994,9880.47554
9004534,9004600,4572,9004534,1868.23061,88349023.2,1.84357926,6636.88534,2322.90987,0.3,1,277383.994,1868.23061
9004553,9004286,4576,9004553,17554.5635,5104126702,17.3013498,62284.8592,21799.7007,0.3,4,277383.994,17554.5635
9004561,9004648,4557,9004561,18286.7416,110716186,18.0496871,64978.8736,22742.6058,0.3,1,277383.994,18286.7416
9004562,9004648,4567,9004562,12928.333,118684750,12.7766049,45995.7776,16098.5222,0.3,1,277383.994,12928.333
9004571,9004572,4570,9004571,7882.21714,137485169,7.78350558,28020.6201,9807.21703,0.3,1,277383.994,7882.21714
9004572,9004497,4578,9004572,8796.31907,360148746,8.69582951,31304.9863,10956.7452,0.3,2,277383.994,8796.31907
9004578,9004651,4580,9004578,6420.0686,90895320.5,6.34626212,22846.5436,7996.29027,0.3,1,277383.994,6420.0686
9004580,9004225,4300,9004580,26470.7646,1212802964,26.1164746,94019.3086,32906.758,0.3,2,277383.994,26470.7646
9004587,9004596,4301,9004587,1305.70398,77600299.6,1.29041924,4645.50928,1625.92825,0.3,1,277383.994,1305.70398
9004596,9004493,4299,9004596,9551.32422,555236910,9.43978528,33983.227,11894.1294,0.3,2,277383.994,9551.32422
9004600,9004601,4575,9004600,19095.8143,517839821,18.8777894,67960.0419,23786.0147,0.3,2,277383.994,19095.8143
9004601,9004309,4581,9004601,18734.0956,1246160764,18.471401,66497.0435,23273.9652,0.3,3,277383.994,18734.0956
9004607,9004464,4579,9004607,36627.5438,360920724,36.2171538,130381.754,45633.6138,0.3,1,277383.994,36627.5438
9004614,9004443,4302,9004614,14616.308,4.03E+10,14.4215833,51917.6998,18171.1949,0.3,4,277383.994,14616.308
9004623,9004493,4303,9004623,7487.94189,1.16E+10,7.38520018,26586.7206,9305.35222,0.3,4,277383.994,7487.94189
9004641,9004497,4582,9004641,9148.69884,101986758,9.0228617,32482.3021,11368.8057,0.3,1,277383.994,9148.69884
9004648,9004840,4577,9004648,6620.97821,254790909,6.53309449,23519.1402,8231.69906,0.3,2,277383.994,6620.97821
9004651,9004840,4574,9004651,31730.4104,455748886,31.3750841,112950.303,39532.6059,0.3,2,277383.994,31730.4104
9004662,9004463,4304,9004662,29248.191,304014465,28.8882455,103997.684,36399.1893,0.3,1,277383.994,29248.191
9004670,9004596,4306,9004670,20144.2576,453601064,19.9065874,71663.7145,25082.3001,0.3,2,277383.994,20144.2576
9004674,9004417,4307,9004674,20939.3843,149200864,20.6700872,74412.3139,26044.3099,0.3,1,277383.994,20939.3843
9004680,9004443,4308,9004680,23792.2795,190322969,23.4994126,84597.8854,29609.2599,0.3,1,277383.994,23792.2795
9004688,9004623,4309,9004688,5949.53132,1.14E+10,5.86745034,21122.8212,7392.98743,0.3,4,277383.994,5949.53132
9004698,9004699,4305,9004698,7211.49725,94768217,7.12352591,25644.6933,8975.64265,0.3,1,277383.994,7211.49725
9004699,9004614,4310,9004699,10406.8064,4.00E+10,10.2781615,37001.3814,12950.4835,0.3,4,277383.994,10406.8064
9004703,9004572,4586,9004703,12728.7833,193694846,12.5700901,45252.3243,15838.3135,0.3,1,277383.994,12728.7833
9004708,9004553,4587,9004708,14058.3745,178471443,13.8718425,49938.6331,17478.5216,0.3,1,277383.994,14058.3745
9004713,9004601,4588,9004713,12160.1072,635556908,12.0044248,43215.9294,15125.5753,0.3,2,277383.994,12160.1072
9004715,9004699,4311,9004715,2696.92152,3.98E+10,2.66644209,9599.19151,3359.71703,0.3,4,277383.994,2696.92152
9004731,9004670,4313,9004731,5281.74462,91543840.2,5.20850825,18750.6297,6562.7204,0.3,1,277383.994,5281.74462
9004739,9004715,4314,9004739,1539.28904,3.88E+10,1.51845823,5466.44963,1913.25737,0.3,4,277383.994,1539.28904
9004767,9004670,4316,9004767,17370.4707,186696763,17.1696294,61810.6658,21633.733,0.3,1,277383.994,17370.4707
9004778,9005018,4315,9004778,2355.65386,74797487.5,2.32379332,8365.65596,2927.97958,0.3,1,277383.994,2355.65386
9004779,9005018,4287,9004779,31006.0238,340465634,30.6001248,110160.449,38556.1572,0.3,1,277383.994,31006.0238
9004806,9004614,4318,9004806,17511.9742,223033260,17.2877571,62235.9256,21782.574,0.3,1,277383.994,17511.9742
9004826,9004355,4595,9004826,32891.8555,1.20E+11,32.4469105,116808.878,40883.1072,0.3,5,277383.994,32891.8555
9004832,9004623,4319,9004832,22696.7605,190304789,22.419039,80708.5403,28247.9891,0.3,1,277383.994,22696.7605
9004838,9004846,4594,9004838,15873.5537,108366516,15.7035981,56532.953,19786.5335,0.3,1,277383.994,15873.5537
9004839,9004553,4597,9004839,37846.3563,4779941984,37.4048363,134657.411,47130.0937,0.3,4,277383.994,37846.3563
9004840,9004839,4583,9004840,43728.2913,946215490,43.2254862,155611.75,54464.1126,0.3,3,277383.994,43728.2913
9004845,9004355,4598,9004845,37621.1497,1060924087,37.120151,133632.544,46771.3903,0.3,3,277383.994,37621.1497
9004846,9004845,4596,9004846,9382.90962,285741833,9.27905073,33404.5826,11691.6039,0.3,2,277383.994,9382.90962
9004854,9004846,4599,9004854,6627.14099,147002605,6.55610687,23601.9847,8260.69465,0.3,1,277383.994,6627.14099
9004879,9004715,4321,9004879,24057.4244,1040351694,23.7789661,85604.2779,29961.4973,0.3,2,277383.994,24057.4244
9004882,9004688,4323,9004882,19798.8279,8768151948,19.554345,70395.6421,24638.4747,0.3,4,277383.994,19798.8279
9004883,9004977,4591,9004883,19594.1572,193150326,19.3506662,69662.3982,24381.8394,0.3,1,277383.994,19594.1572
9004884,9004977,4600,9004884,383.168612,69625067.2,0.3792695,1365.3702,477.879569,0.3,1,277383.994,383.168612
9004890,9004879,4324,9004890,8588.10132,817358059,8.49731643,30590.3391,10706.6187,0.3,2,277383.994,8588.10132
9004893,9004600,4602,9004893,43805.6132,349515444,43.2940895,155858.722,54550.5527,0.3,1,277383.994,43805.6132
9004894,9004998,4593,9004894,7153.01873,114580840,7.06467231,25432.8203,8901.48711,0.3,1,277383.994,7153.01873
9004895,9004902,4320,9004895,5254.15429,118964092,5.19802981,18712.9073,6549.51756,0.3,1,277383.994,5254.15429
9004902,9004882,4325,9004902,4452.27071,8569907307,4.40568949,15860.4822,5551.16876,0.3,4,277383.994,4452.27071
9004903,9004713,4604,9004903,40153.5863,330838039,39.6894726,142882.101,50008.7355,0.3,1,277383.994,40153.5863
9004908,9004879,4327,9004908,1547.6462,78670265.9,1.52656534,5495.63524,1923.47233,0.3,1,277383.994,1547.6462
9004914,9004923,4322,9004914,4309.2732,101438072,4.26184743,15342.6508,5369.92776,0.3,1,277383.994,4309.2732
9004915,9004739,4328,9004915,14150.1622,219182375,13.970123,50292.4428,17602.355,0.3,1,277383.994,14150.1622
9004916,9004826,4605,9004916,14137.5696,154448489,13.9747436,50309.0768,17608.1769,0.3,1,277383.994,14137.5696
9004917,9004826,4606,9004917,6207.93623,1.19E+11,6.12226962,22040.1706,7714.05972,0.3,5,277383.994,6207.93623
9004919,9004580,4329,9004919,30705.7261,783537774,30.3242238,109167.206,38208.522,0.3,2,277383.994,30705.7261
9004923,9004890,4326,9004923,9188.38877,425761809,9.0886679,32719.2045,11451.7216,0.3,2,277383.994,9188.38877
9004929,9004882,4331,9004929,2712.41463,73056624.6,2.67646345,9635.26842,3372.34395,0.3,1,277383.994,2712.41463
9004931,9004998,4607,9004931,11962.9621,148764947,11.8473415,42650.4293,14927.6503,0.3,1,277383.994,11962.9621
9004934,9004688,4332,9004934,19521.5011,2623157202,19.2700061,69372.0219,24280.2076,0.3,3,277383.994,19521.5011
9004941,9004839,4609,9004941,12763.3095,3640865256,12.6151242,45414.4471,15895.0565,0.3,4,277383.994,12763.3095
9004942,9004941,4608,9004942,27003.8082,226786519,26.7041248,96134.8492,33647.1972,0.3,1,277383.994,27003.8082
9004958,9004580,4333,9004958,32262.3196,268892349,31.8479836,114652.741,40128.4594,0.3,1,277383.994,32262.3196
9004963,9004739,4335,9004963,16841.2073,3.85E+10,16.6195744,59830.4679,20940.6637,0.3,4,277383.994,16841.2073
9004964,9004934,4336,9004964,3668.8023,2130620540,3.62622123,13054.3964,4569.03875,0.3,3,277383.994,3668.8023
9004965,9004964,4330,9004965,6018.8715,82005235.3,5.95149584,21425.385,7498.88476,0.3,1,277383.994,6018.8715
9004968,9004902,4337,9004968,6726.49628,8434061862,6.64643729,23927.1743,8374.51099,0.3,4,277383.994,6726.49628
9004976,9004919,4339,9004976,4323.4046,87638523.4,4.26764429,15363.5194,5377.2318,0.3,1,277383.994,4323.4046
9004977,9005149,4601,9004977,6399.1901,301607095,6.31786897,22744.3283,7960.5149,0.3,2,277383.994,6399.1901
9004982,9004964,4340,9004982,1442.23814,2035934944,1.42571308,5132.56708,1796.39848,0.3,3,277383.994,1442.23814
9004992,9004713,4612,9004992,35920.594,213425031,35.5104058,127837.461,44743.1113,0.3,1,277383.994,35920.594
9004995,9004941,4613,9004995,5040.85835,3345719539,4.98228631,17936.2307,6277.68075,0.3,4,277383.994,5040.85835
9004998,9005149,4603,9004998,17684.8732,358260241,17.495255,62982.918,22044.0213,0.3,2,277383.994,17684.8732
9005006,9004982,4341,9005006,5193.54024,1188960087,5.13668102,18492.0517,6472.21808,0.3,2,277383.994,5193.54024
9005012,9004890,4342,9005012,44030.6122,353483202,43.5083836,156630.181,54820.5633,0.3,1,277383.994,44030.6122
9005018,9005047,4317,9005018,25333.0365,600825607,25.0146938,90052.8977,31518.5142,0.3,2,277383.994,25333.0365
9005022,9004963,4344,9005022,4047.64929,3.84E+10,3.99594116,14385.3882,5034.88586,0.3,4,277383.994,4047.64929
9005025,9004923,4345,9005025,8046.47216,235401474,7.93912836,28580.8621,10003.3017,0.3,2,277383.994,8046.47216
9005026,9005096,4334,9005026,11493.6914,158754106,11.3674539,40922.834,14322.9919,0.3,1,277383.994,11493.6914
9005035,9005022,4347,9005035,516.468658,112124576,0.50986348,1835.50854,642.427989,0.3,1,277383.994,516.468658
9005037,9005047,4338,9005037,14955.6619,213284724,14.7935617,53256.8219,18639.8877,0.3,1,277383.994,14955.6619
9005041,9005025,4348,9005041,3420.33935,101381888,3.38304214,12178.9517,4262.63309,0.3,1,277383.994,3420.33935
9005044,9004917,4614,9005044,7725.21692,1.15E+11,7.61896336,27428.2681,9599.89383,0.3,5,277383.994,7725.21692
9005045,9005044,4615,9005045,231.9156,75288733.2,0.22998706,827.953416,289.783696,0.3,1,277383.994,231.9156
9005047,9005094,4343,9005047,2486.80093,820627639,2.46037314,8857.34329,3100.07015,0.3,2,277383.994,2486.80093
9005065,9005094,4350,9005065,1190.39493,70092634.8,1.17401984,4226.47143,1479.265,0.3,1,277383.994,1190.39493
9005069,9004963,4351,9005069,6461.5834,84245144.4,6.37735843,22958.4903,8035.47162,0.3,1,277383.994,6461.5834
9005076,9005077,4618,9005076,949.100658,71885902.2,0.93842723,3378.33802,1182.41831,0.3,1,277383.994,949.100658
9005077,9004995,4617,9005077,10546.6717,3172732915,10.4305352,37549.9268,13142.4744,0.3,4,277383.994,10546.6717
9005080,9005090,4620,9005080,2142.98112,74444600.5,2.1168323,7620.59629,2667.2087,0.3,1,277383.994,2142.98112
9005083,9005090,4621,9005083,12544.9253,184092369,12.4192088,44709.1516,15648.2031,0.3,1,277383.994,12544.9253
9005086,9004968,4352,9005086,7837.06339,5404133920,7.73275008,27837.9003,9743.2651,0.3,3,277383.994,7837.06339
9005089,9004968,4353,9005089,14691.6775,3011337240,14.5195284,52270.3022,18294.6058,0.3,3,277383.994,14691.6775
9005090,9004845,4616,9005090,26920.2282,593373401,26.5899243,95723.7275,33503.3046,0.3,2,277383.994,26920.2282
9005094,9005097,4349,9005094,5327.43716,902279394,5.26554956,18955.9784,6634.59245,0.3,2,277383.994,5327.43716
9005096,9005099,4346,9005096,7588.93826,2490348315,7.50356252,27012.8251,9454.48877,0.3,3,277383.994,7588.93826
9005097,9005006,4354,9005097,16332.5253,1063945650,16.1444857,58120.1485,20342.052,0.3,2,277383.994,16332.5253
9005099,9005089,4355,9005099,3122.83801,2838100517,3.08925342,11121.3123,3892.45931,0.3,3,277383.994,3122.83801
9005103,9005096,4356,9005103,11131.1727,2281776125,11.0133804,39648.1695,13876.8593,0.3,3,277383.994,11131.1727
9005109,9005086,4357,9005109,3121.64106,84152415.2,3.08535485,11107.2775,3887.54711,0.3,1,277383.994,3121.64106
9005114,9005025,4358,9005114,7208.06591,106203648,7.11443072,25611.9506,8964.18271,0.3,1,277383.994,7208.06591
9005115,9005116,4619,9005115,7999.2663,190185597,7.90631194,28462.723,9961.95305,0.3,1,277383.994,7999.2663
9005116,9004917,4624,9005116,15834.0421,3918132757,15.6316921,56274.0917,19695.9321,0.3,3,277383.994,15834.0421
9005121,9005006,4359,9005121,9204.91242,102657541,9.08704455,32713.3604,11449.6761,0.3,1,277383.994,9204.91242
9005123,9004919,4360,9005123,14842.3693,381207528,14.6484104,52734.2773,18456.9971,0.3,2,277383.994,14842.3693
9005125,9005123,4361,9005125,2282.10279,73543196.2,2.26121273,8140.36584,2849.12804,0.3,1,277383.994,2282.10279
9005129,9005097,4362,9005129,3795.12714,80637218.3,3.75206455,13507.4324,4727.60133,0.3,1,277383.994,3795.12714
9005140,9005274,4622,9005140,3236.89097,84592823.5,3.19453825,11500.3377,4025.1182,0.3,1,277383.994,3236.89097
9005145,9005103,4364,9005145,7886.47793,2128616654,7.80372701,28093.4172,9832.69604,0.3,3,277383.994,7886.47793
9005147,9005145,4363,9005147,1990.50854,89569703.4,1.96998062,7091.93022,2482.17558,0.3,1,277383.994,1990.50854
9005148,9004995,4626,9005148,14372.0681,141777509,14.191008,51087.6288,17880.6701,0.3,1,277383.994,14372.0681
9005149,9005176,4611,9005149,17196.0418,732075330,16.994318,61179.5449,21412.8407,0.3,3,277383.994,17196.0418
9005153,9005022,4365,9005153,10653.8349,3.83E+10,10.5155428,37855.9542,13249.584,0.3,4,277383.994,10653.8349
